timestamp,protocol,length,src_ip,dst_ip,src_port,dst_port,tcp_flags
1757465796.95826,TLS,101,172.16.81.49,138.197.228.15,0,0,24
1757465796.976055,TCP,66,138.197.228.15,172.16.81.49,443,64054,16
1757465796.976061,TCP,66,138.197.228.15,172.16.81.49,443,64054,16
1757465797.088446,TLS,318,104.18.32.47,172.16.81.49,0,0,24
1757465797.088675,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465797.316109,TLS,230,104.18.32.47,172.16.81.49,0,0,24
1757465797.316316,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465797.484396,TLS,214,104.18.32.47,172.16.81.49,0,0,24
1757465797.484576,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465797.701631,ARP,60,0.0.0.0,0.0.0.0,0,0,0
1757465797.906464,ARP,60,0.0.0.0,0.0.0.0,0,0,0
1757465797.907748,TLS,198,104.18.32.47,172.16.81.49,0,0,24
1757465797.907749,TLS,105,172.64.146.215,172.16.81.49,0,0,24
1757465797.907917,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465797.908013,TCP,66,172.16.81.49,172.64.146.215,49194,443,16
1757465797.909513,TLS,101,172.16.81.49,172.64.146.215,0,0,24
1757465797.909572,TLS,101,172.16.81.49,172.64.146.215,0,0,24
1757465797.922275,TCP,66,172.64.146.215,172.16.81.49,443,49194,16
1757465797.922277,TCP,66,172.64.146.215,172.16.81.49,443,49194,16
1757465797.952523,TLS,142,104.18.32.47,172.16.81.49,0,0,24
1757465797.952671,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465798.148801,TLS,150,104.18.32.47,172.16.81.49,0,0,24
1757465798.1489,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465798.366913,TLS,198,104.18.32.47,172.16.81.49,0,0,24
1757465798.367063,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465798.542531,TCP,78,172.16.81.49,172.253.63.94,49381,443,2
1757465798.555005,TCP,74,172.253.63.94,172.16.81.49,443,49381,18
1757465798.55518,TCP,66,172.16.81.49,172.253.63.94,49381,443,16
1757465798.555454,TLS,1466,172.16.81.49,172.253.63.94,0,0,16
1757465798.55548,TLS,846,172.16.81.49,172.253.63.94,0,0,24
1757465798.56688,TCP,66,172.253.63.94,172.16.81.49,443,49381,16
1757465798.567838,TCP,66,172.253.63.94,172.16.81.49,443,49381,16
1757465798.568835,TLS,1466,172.253.63.94,172.16.81.49,0,0,16
1757465798.568836,TLS,130,172.253.63.94,172.16.81.49,0,0,24
1757465798.568906,TCP,66,172.16.81.49,172.253.63.94,49381,443,16
1757465798.569214,TLS,140,172.16.81.49,172.253.63.94,0,0,24
1757465798.569349,TLS,158,172.16.81.49,172.253.63.94,0,0,24
1757465798.569492,TLS,692,172.16.81.49,172.253.63.94,0,0,24
1757465798.569511,TLS,160,172.16.81.49,172.253.63.94,0,0,24
1757465798.58192,TLS,1026,172.253.63.94,172.16.81.49,0,0,24
1757465798.581933,TLS,97,172.253.63.94,172.16.81.49,0,0,24
1757465798.58214,TCP,66,172.16.81.49,172.253.63.94,49381,443,16
1757465798.582302,TLS,97,172.16.81.49,172.253.63.94,0,0,24
1757465798.584982,TLS,596,172.253.63.94,172.16.81.49,0,0,24
1757465798.584983,TLS,140,172.253.63.94,172.16.81.49,0,0,24
1757465798.584984,TLS,97,172.253.63.94,172.16.81.49,0,0,24
1757465798.585057,TCP,66,172.16.81.49,172.253.63.94,49381,443,16
1757465798.585471,TLS,105,172.253.63.94,172.16.81.49,0,0,24
1757465798.585472,TLS,139,172.253.63.94,172.16.81.49,0,0,24
1757465798.585514,TCP,66,172.16.81.49,172.253.63.94,49381,443,16
1757465798.585539,TLS,140,172.253.63.94,172.16.81.49,0,0,24
1757465798.585539,TLS,97,172.253.63.94,172.16.81.49,0,0,24
1757465798.585567,TCP,66,172.16.81.49,172.253.63.94,49381,443,16
1757465798.585838,TLS,105,172.16.81.49,172.253.63.94,0,0,24
1757465798.597308,TCP,66,172.253.63.94,172.16.81.49,443,49381,16
1757465798.602408,TCP,66,172.253.63.94,172.16.81.49,443,49381,16
1757465798.66425,TLS,198,104.18.32.47,172.16.81.49,0,0,24
1757465798.664422,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465798.725731,ARP,60,0.0.0.0,0.0.0.0,0,0,0
1757465798.883065,TLS,230,104.18.32.47,172.16.81.49,0,0,24
1757465798.883182,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465798.930542,ARP,60,0.0.0.0,0.0.0.0,0,0,0
1757465798.965952,TLS,236,142.251.16.95,172.16.81.49,0,0,24
1757465798.966243,TCP,66,172.16.81.49,142.251.16.95,49196,443,16
1757465798.967728,TLS,101,172.16.81.49,142.251.16.95,0,0,24
1757465798.979806,TCP,66,142.251.16.95,172.16.81.49,443,49196,16
1757465799.066729,TLS,198,104.18.32.47,172.16.81.49,0,0,24
1757465799.066862,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465799.443982,TLS,182,104.18.32.47,172.16.81.49,0,0,24
1757465799.444301,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465799.526496,TLS,150,104.18.32.47,172.16.81.49,0,0,24
1757465799.526656,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465799.731885,TLS,166,104.18.32.47,172.16.81.49,0,0,24
1757465799.732168,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465799.749694,ARP,60,0.0.0.0,0.0.0.0,0,0,0
1757465799.763686,DATA,79,142.251.16.139,172.16.81.49,0,0,0
1757465799.763687,DATA,311,142.251.16.139,172.16.81.49,0,0,0
1757465799.766784,DATA,533,172.16.81.49,142.251.16.139,0,0,0
1757465799.783665,DATA,75,142.251.16.139,172.16.81.49,0,0,0
1757465799.787565,DATA,75,172.16.81.49,142.251.16.139,0,0,0
1757465799.794893,DATA,163,142.251.16.139,172.16.81.49,0,0,0
1757465799.798582,DATA,82,172.16.81.49,142.251.16.139,0,0,0
1757465799.813221,DATA,68,142.251.16.139,172.16.81.49,0,0,0
1757465799.887288,DATA,86,172.16.81.49,172.16.81.255,0,0,0
1757465799.954522,ARP,60,0.0.0.0,0.0.0.0,0,0,0
1757465799.955578,DATA,79,142.251.16.139,172.16.81.49,0,0,0
1757465799.956175,DATA,234,142.251.16.139,172.16.81.49,0,0,0
1757465799.959402,DATA,75,172.16.81.49,142.251.16.139,0,0,0
1757465799.959495,DATA,309,172.16.81.49,142.251.16.139,0,0,0
1757465799.966955,TLS,222,104.18.32.47,172.16.81.49,0,0,24
1757465799.9671,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465799.973893,DATA,75,142.251.16.139,172.16.81.49,0,0,0
1757465799.977621,DATA,75,172.16.81.49,142.251.16.139,0,0,0
1757465800.018328,DATA,68,142.251.16.139,172.16.81.49,0,0,0
1757465800.018506,DATA,76,172.16.81.49,142.251.16.139,0,0,0
1757465800.030248,DATA,163,142.251.16.139,172.16.81.49,0,0,0
1757465800.030437,DATA,83,172.16.81.49,142.251.16.139,0,0,0
1757465800.043239,DATA,67,142.251.16.139,172.16.81.49,0,0,0
1757465800.167953,TLS,198,104.18.32.47,172.16.81.49,0,0,24
1757465800.168264,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465800.373801,TLS,206,104.18.32.47,172.16.81.49,0,0,24
1757465800.373997,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465800.573652,TLS,214,104.18.32.47,172.16.81.49,0,0,24
1757465800.573994,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465800.775493,TLS,230,104.18.32.47,172.16.81.49,0,0,24
1757465800.775823,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465800.793269,TCP,66,172.16.81.49,172.253.63.94,49381,443,17
1757465800.804782,TCP,66,172.253.63.94,172.16.81.49,443,49381,17
1757465800.804951,TCP,66,172.16.81.49,172.253.63.94,49381,443,16
1757465800.990835,TLS,214,104.18.32.47,172.16.81.49,0,0,24
1757465800.991156,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465801.080913,ARP,60,0.0.0.0,0.0.0.0,0,0,0
1757465801.286917,TLS,198,104.18.32.47,172.16.81.49,0,0,24
1757465801.287125,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465801.510239,TLS,182,104.18.32.47,172.16.81.49,0,0,24
1757465801.510502,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465801.511946,TLS,101,172.16.81.49,104.18.32.47,0,0,24
1757465801.512019,TLS,101,172.16.81.49,104.18.32.47,0,0,24
1757465801.523256,TCP,66,104.18.32.47,172.16.81.49,443,49380,16
1757465801.523257,TCP,66,104.18.32.47,172.16.81.49,443,49380,16
1757465801.543218,TLS,1466,172.16.81.49,142.251.16.95,0,0,16
1757465801.543239,TLS,402,172.16.81.49,142.251.16.95,0,0,24
1757465801.543291,TLS,109,172.16.81.49,142.251.16.95,0,0,24
1757465801.555353,TCP,78,142.251.16.95,172.16.81.49,443,49196,16
1757465801.555355,TCP,78,142.251.16.95,172.16.81.49,443,49196,16
1757465801.555356,TCP,66,142.251.16.95,172.16.81.49,443,49196,16
1757465801.555645,TCP,1466,172.16.81.49,142.251.16.95,49196,443,16
1757465801.555739,TCP,109,172.16.81.49,142.251.16.95,49196,443,24
1757465801.568278,TCP,78,142.251.16.95,172.16.81.49,443,49196,16
1757465801.568281,TCP,78,142.251.16.95,172.16.81.49,443,49196,16
1757465801.574865,TLS,1050,142.251.16.95,172.16.81.49,0,0,24
1757465801.574867,TLS,99,142.251.16.95,172.16.81.49,0,0,24
1757465801.574868,TLS,97,142.251.16.95,172.16.81.49,0,0,24
1757465801.574869,TLS,105,142.251.16.95,172.16.81.49,0,0,24
1757465801.575036,TCP,66,172.16.81.49,142.251.16.95,49196,443,16
1757465801.576247,TLS,101,172.16.81.49,142.251.16.95,0,0,24
1757465801.576304,TLS,105,172.16.81.49,142.251.16.95,0,0,24
1757465801.5888,TCP,66,142.251.16.95,172.16.81.49,443,49196,16
1757465801.625962,TLS,238,104.18.32.47,172.16.81.49,0,0,24
1757465801.62625,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465801.743447,TLS,1125,34.224.147.117,172.16.81.49,0,0,24
1757465801.743546,TCP,66,172.16.81.49,34.224.147.117,62758,443,16
1757465801.851943,TLS,222,104.18.32.47,172.16.81.49,0,0,24
1757465801.852133,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465802.055336,TLS,190,104.18.32.47,172.16.81.49,0,0,24
1757465802.055466,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465802.104941,ARP,60,0.0.0.0,0.0.0.0,0,0,0
1757465802.259031,TLS,230,104.18.32.47,172.16.81.49,0,0,24
1757465802.259324,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465802.616858,ARP,60,0.0.0.0,0.0.0.0,0,0,0
1757465802.618149,TLS,214,104.18.32.47,172.16.81.49,0,0,24
1757465802.618293,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465802.676753,TLS,222,104.18.32.47,172.16.81.49,0,0,24
1757465802.677074,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465802.925532,TLS,214,104.18.32.47,172.16.81.49,0,0,24
1757465802.925836,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465803.128966,ARP,60,0.0.0.0,0.0.0.0,0,0,0
1757465803.138034,TLS,166,104.18.32.47,172.16.81.49,0,0,24
1757465803.138242,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465803.336924,TLS,174,104.18.32.47,172.16.81.49,0,0,24
1757465803.337179,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465803.395084,TLS,90,104.18.39.21,172.16.81.49,0,0,24
1757465803.395238,TCP,66,172.16.81.49,104.18.39.21,49174,443,16
1757465803.395427,TLS,94,172.16.81.49,104.18.39.21,0,0,24
1757465803.406943,TCP,66,104.18.39.21,172.16.81.49,443,49174,16
1757465803.422296,TLS,157,172.16.81.49,104.18.39.21,0,0,24
1757465803.433701,TCP,66,104.18.39.21,172.16.81.49,443,49174,16
1757465803.475669,TLS,136,104.18.39.21,172.16.81.49,0,0,24
1757465803.475891,TCP,66,172.16.81.49,104.18.39.21,49174,443,16
1757465803.573614,QUIC,71,172.16.81.49,172.253.115.95,0,0,0
1757465803.607659,TLS,158,104.18.32.47,172.16.81.49,0,0,24
1757465803.607661,TLS,187,142.251.111.95,172.16.81.49,0,0,24
1757465803.607937,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465803.608017,TCP,66,172.16.81.49,142.251.111.95,49160,443,16
1757465803.640997,ARP,60,0.0.0.0,0.0.0.0,0,0,0
1757465803.642654,QUIC,66,172.253.115.95,172.16.81.49,0,0,0
1757465803.789266,TLS,150,104.18.32.47,172.16.81.49,0,0,24
1757465803.78958,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465804.153027,ARP,60,0.0.0.0,0.0.0.0,0,0,0
1757465804.154159,TLS,150,104.18.32.47,172.16.81.49,0,0,24
1757465804.154324,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465804.208004,TLS,150,104.18.32.47,172.16.81.49,0,0,24
1757465804.208268,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465804.4619,TLS,222,104.18.32.47,172.16.81.49,0,0,24
1757465804.462213,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465804.539223,TLS,95,172.16.81.49,34.120.160.131,0,0,24
1757465804.539925,TLS,120,172.16.81.49,34.224.147.117,0,0,24
1757465804.551961,TCP,66,34.120.160.131,172.16.81.49,443,49227,16
1757465804.55349,TLS,122,34.224.147.117,172.16.81.49,0,0,24
1757465804.553625,TCP,66,172.16.81.49,34.224.147.117,62755,443,16
1757465804.656063,TLS,238,104.18.32.47,172.16.81.49,0,0,24
1757465804.65633,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465804.746783,ARP,60,0.0.0.0,0.0.0.0,0,0,0
1757465804.746946,ARP,42,0.0.0.0,0.0.0.0,0,0,0
1757465804.747511,TLS,90,172.64.148.235,172.16.81.49,0,0,24
1757465804.747726,TCP,66,172.16.81.49,172.64.148.235,49345,443,16
1757465804.747951,TLS,94,172.16.81.49,172.64.148.235,0,0,24
1757465804.760714,TCP,66,172.64.148.235,172.16.81.49,443,49345,16
1757465804.767389,ARP,60,0.0.0.0,0.0.0.0,0,0,0
1757465804.767391,TLS,93,34.120.52.64,172.16.81.49,0,0,24
1757465804.767596,TCP,66,172.16.81.49,34.120.52.64,65485,443,16
1757465804.768217,TLS,97,172.16.81.49,34.120.52.64,0,0,24
1757465804.779241,TCP,66,34.120.52.64,172.16.81.49,443,65485,16
1757465804.828026,TLS,174,104.18.32.47,172.16.81.49,0,0,24
1757465804.828274,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465804.870078,MNDP,181,172.16.81.1,255.255.255.255,0,0,0
1757465805.031831,TLS,222,104.18.32.47,172.16.81.49,0,0,24
1757465805.032204,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465805.094352,TLS,141,172.16.81.49,34.224.147.117,0,0,24
1757465805.0947,TLS,141,172.16.81.49,34.224.147.117,0,0,24
1757465805.176988,ARP,60,0.0.0.0,0.0.0.0,0,0,0
1757465805.225683,TCP,66,34.224.147.117,172.16.81.49,443,62755,16
1757465805.225685,TCP,66,34.224.147.117,172.16.81.49,443,62758,16
1757465805.231072,TLS,190,104.18.32.47,172.16.81.49,0,0,24
1757465805.231353,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465805.433126,TLS,190,104.18.32.47,172.16.81.49,0,0,24
1757465805.433411,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465805.540055,TLS,120,172.16.81.49,34.224.147.117,0,0,24
1757465805.552732,TCP,66,34.224.147.117,172.16.81.49,443,62758,16
1757465805.552734,TLS,122,34.224.147.117,172.16.81.49,0,0,24
1757465805.552955,TCP,66,172.16.81.49,34.224.147.117,62758,443,16
1757465805.704563,TLS,198,104.18.32.47,172.16.81.49,0,0,24
1757465805.704936,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465805.791428,ARP,60,0.0.0.0,0.0.0.0,0,0,0
1757465805.852899,TLS,206,104.18.32.47,172.16.81.49,0,0,24
1757465805.853208,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465806.055075,TLS,190,104.18.32.47,172.16.81.49,0,0,24
1757465806.055421,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465806.258302,TLS,206,104.18.32.47,172.16.81.49,0,0,24
1757465806.258617,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465806.509496,TLS,190,104.18.32.47,172.16.81.49,0,0,24
1757465806.50977,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465806.753339,TLS,214,104.18.32.47,172.16.81.49,0,0,24
1757465806.753612,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465806.755079,TLS,101,172.16.81.49,104.18.32.47,0,0,24
1757465806.755141,TLS,101,172.16.81.49,104.18.32.47,0,0,24
1757465806.766595,TCP,66,104.18.32.47,172.16.81.49,443,49380,16
1757465806.766597,TCP,66,104.18.32.47,172.16.81.49,443,49380,16
1757465806.803976,TLS,360,104.18.32.47,172.16.81.49,0,0,24
1757465806.803979,TLS,502,104.18.32.47,172.16.81.49,0,0,24
1757465806.804229,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465806.815433,ARP,60,0.0.0.0,0.0.0.0,0,0,0
1757465806.964829,TLS,142,104.18.32.47,172.16.81.49,0,0,24
1757465806.965171,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465807.327602,ARP,60,0.0.0.0,0.0.0.0,0,0,0
1757465807.533366,TLS,199,104.18.32.47,172.16.81.49,0,0,24
1757465807.533678,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465807.540494,TLS,1454,172.16.81.49,104.18.32.47,0,0,16
1757465807.540498,TCP,1454,172.16.81.49,104.18.32.47,49380,443,16
1757465807.552989,TCP,66,104.18.32.47,172.16.81.49,443,49380,16
1757465807.553202,TCP,1454,172.16.81.49,104.18.32.47,49380,443,16
1757465807.553205,TCP,1454,172.16.81.49,104.18.32.47,49380,443,16
1757465807.553209,TLS,1454,172.16.81.49,104.18.32.47,0,0,16
1757465807.553291,TLS,214,172.16.81.49,104.18.32.47,0,0,24
1757465807.565354,TCP,78,104.18.32.47,172.16.81.49,443,49380,16
1757465807.565355,TCP,78,104.18.32.47,172.16.81.49,443,49380,16
1757465807.565355,TCP,66,104.18.32.47,172.16.81.49,443,49380,16
1757465807.565457,TCP,1454,172.16.81.49,104.18.32.47,49380,443,16
1757465807.565483,TCP,1454,172.16.81.49,104.18.32.47,49380,443,16
1757465807.569768,DNS,70,172.16.81.49,8.8.8.8,0,0,0
1757465807.569815,DNS,70,172.16.81.49,8.8.8.8,0,0,0
1757465807.578107,TCP,78,104.18.32.47,172.16.81.49,443,49380,16
1757465807.578108,TCP,78,104.18.32.47,172.16.81.49,443,49380,16
1757465807.580751,DNS,146,8.8.8.8,172.16.81.49,0,0,0
1757465807.580753,DNS,102,8.8.8.8,172.16.81.49,0,0,0
1757465807.581313,QUIC,1292,172.16.81.49,8.8.8.8,0,0,0
1757465807.581339,QUIC,1292,172.16.81.49,8.8.8.8,0,0,0
1757465807.5814,QUIC,123,172.16.81.49,8.8.8.8,0,0,0
1757465807.581522,QUIC,304,172.16.81.49,8.8.8.8,0,0,0
1757465807.58161,QUIC,259,172.16.81.49,8.8.8.8,0,0,0
1757465807.581651,QUIC,260,172.16.81.49,8.8.8.8,0,0,0
1757465807.581711,QUIC,260,172.16.81.49,8.8.8.8,0,0,0
1757465807.5933,QUIC,82,8.8.8.8,172.16.81.49,0,0,0
1757465807.593301,QUIC,1292,8.8.8.8,172.16.81.49,0,0,0
1757465807.594801,QUIC,1292,8.8.8.8,172.16.81.49,0,0,0
1757465807.594802,QUIC,344,8.8.8.8,172.16.81.49,0,0,0
1757465807.595057,QUIC,120,172.16.81.49,8.8.8.8,0,0,0
1757465807.596741,QUIC,976,8.8.8.8,172.16.81.49,0,0,0
1757465807.596741,QUIC,66,8.8.8.8,172.16.81.49,0,0,0
1757465807.596828,QUIC,73,172.16.81.49,8.8.8.8,0,0,0
1757465807.602508,QUIC,550,8.8.8.8,172.16.81.49,0,0,0
1757465807.602508,QUIC,64,8.8.8.8,172.16.81.49,0,0,0
1757465807.60264,QUIC,73,172.16.81.49,8.8.8.8,0,0,0
1757465807.607134,QUIC,162,8.8.8.8,172.16.81.49,0,0,0
1757465807.607135,QUIC,1292,8.8.8.8,172.16.81.49,0,0,0
1757465807.60733,QUIC,79,172.16.81.49,8.8.8.8,0,0,0
1757465807.607642,TCP,78,172.16.81.49,140.82.113.5,49382,443,2
1757465807.607763,QUIC,556,8.8.8.8,172.16.81.49,0,0,0
1757465807.607962,TCP,78,172.16.81.49,140.82.112.21,49383,443,2
1757465807.618592,QUIC,65,8.8.8.8,172.16.81.49,0,0,0
1757465807.620853,TCP,74,140.82.113.5,172.16.81.49,443,49382,18
1757465807.620853,TCP,74,140.82.112.21,172.16.81.49,443,49383,18
1757465807.62094,TCP,66,172.16.81.49,140.82.112.21,49383,443,16
1757465807.620986,TCP,66,172.16.81.49,140.82.113.5,49382,443,16
1757465807.621092,TLS,1490,172.16.81.49,140.82.112.21,0,0,16
1757465807.621107,TLS,547,172.16.81.49,140.82.112.21,0,0,24
1757465807.62124,TLS,1490,172.16.81.49,140.82.113.5,0,0,16
1757465807.621246,TLS,445,172.16.81.49,140.82.113.5,0,0,24
1757465807.636145,TCP,78,140.82.112.21,172.16.81.49,443,49383,16
1757465807.636146,TCP,66,140.82.112.21,172.16.81.49,443,49383,16
1757465807.636146,TCP,78,140.82.113.5,172.16.81.49,443,49382,16
1757465807.636146,TCP,66,140.82.113.5,172.16.81.49,443,49382,16
1757465807.636146,TLS,1490,140.82.112.21,172.16.81.49,0,0,16
1757465807.636147,TCP,1490,140.82.112.21,172.16.81.49,443,49383,24
1757465807.636148,TCP,1314,140.82.112.21,172.16.81.49,443,49383,24
1757465807.636149,TLS,1490,140.82.113.5,172.16.81.49,0,0,16
1757465807.636149,TCP,1490,140.82.113.5,172.16.81.49,443,49382,24
1757465807.63615,TLS,707,140.82.113.5,172.16.81.49,0,0,24
1757465807.636206,QUIC,78,172.16.81.49,8.8.8.8,0,0,0
1757465807.636248,TCP,1490,172.16.81.49,140.82.112.21,49383,443,16
1757465807.636269,TCP,66,172.16.81.49,140.82.112.21,49383,443,16
1757465807.636296,TCP,1490,172.16.81.49,140.82.113.5,49382,443,16
1757465807.636308,TCP,66,172.16.81.49,140.82.113.5,49382,443,16
1757465807.636526,TLS,130,172.16.81.49,140.82.113.5,0,0,24
1757465807.636588,TLS,158,172.16.81.49,140.82.113.5,0,0,24
1757465807.636658,TLS,824,172.16.81.49,140.82.113.5,0,0,24
1757465807.636671,TLS,368,172.16.81.49,140.82.113.5,0,0,24
1757465807.638622,TLS,1490,140.82.112.21,172.16.81.49,0,0,16
1757465807.638622,TLS,181,140.82.112.21,172.16.81.49,0,0,24
1757465807.638658,TCP,66,172.16.81.49,140.82.112.21,49383,443,16
1757465807.638769,TLS,130,172.16.81.49,140.82.112.21,0,0,24
1757465807.6388,TLS,158,172.16.81.49,140.82.112.21,0,0,24
1757465807.638841,TLS,824,172.16.81.49,140.82.112.21,0,0,24
1757465807.638854,TLS,1490,172.16.81.49,140.82.112.21,0,0,16
1757465807.644397,TLS,157,172.16.81.49,104.18.39.21,0,0,24
1757465807.648224,TCP,78,140.82.113.5,172.16.81.49,443,49382,16
1757465807.649746,TCP,78,140.82.112.21,172.16.81.49,443,49383,16
1757465807.649747,TCP,66,140.82.113.5,172.16.81.49,443,49382,16
1757465807.649747,TCP,66,140.82.113.5,172.16.81.49,443,49382,16
1757465807.649747,TLS,145,140.82.113.5,172.16.81.49,0,0,24
1757465807.649748,TLS,145,140.82.113.5,172.16.81.49,0,0,24
1757465807.649748,TLS,156,140.82.113.5,172.16.81.49,0,0,24
1757465807.649826,TCP,66,172.16.81.49,140.82.113.5,49382,443,16
1757465807.649873,TCP,66,172.16.81.49,140.82.113.5,49382,443,16
1757465807.649899,TLS,97,172.16.81.49,140.82.113.5,0,0,24
1757465807.652736,TCP,66,140.82.112.21,172.16.81.49,443,49383,16
1757465807.652737,TLS,145,140.82.112.21,172.16.81.49,0,0,24
1757465807.652738,TLS,145,140.82.112.21,172.16.81.49,0,0,24
1757465807.652738,TLS,130,140.82.112.21,172.16.81.49,0,0,24
1757465807.652739,TCP,66,140.82.112.21,172.16.81.49,443,49383,16
1757465807.652822,TCP,1490,172.16.81.49,140.82.112.21,49383,443,16
1757465807.652823,TCP,1490,172.16.81.49,140.82.112.21,49383,443,16
1757465807.65285,TLS,1186,172.16.81.49,140.82.112.21,0,0,24
1757465807.652877,TCP,66,172.16.81.49,140.82.112.21,49383,443,16
1757465807.655767,TLS,97,172.16.81.49,140.82.112.21,0,0,24
1757465807.667287,TCP,66,140.82.112.21,172.16.81.49,443,49383,16
1757465807.667289,TCP,66,140.82.112.21,172.16.81.49,443,49383,16
1757465807.667289,TCP,66,140.82.112.21,172.16.81.49,443,49383,16
1757465807.667289,TLS,114,140.82.112.21,172.16.81.49,0,0,24
1757465807.667404,TCP,66,172.16.81.49,140.82.112.21,49383,443,16
1757465807.669054,TLS,1037,140.82.113.5,172.16.81.49,0,0,24
1757465807.669055,TLS,540,140.82.112.21,172.16.81.49,0,0,24
1757465807.669125,TCP,66,172.16.81.49,140.82.112.21,49383,443,16
1757465807.669176,TCP,66,172.16.81.49,140.82.113.5,49382,443,16
1757465807.671007,TLS,152,142.251.16.95,172.16.81.49,0,0,24
1757465807.671058,TCP,66,172.16.81.49,142.251.16.95,49196,443,16
1757465807.671333,TLS,101,172.16.81.49,140.82.113.5,0,0,24
1757465807.672484,TLS,101,172.16.81.49,142.251.16.95,0,0,24
1757465807.672502,TLS,101,172.16.81.49,142.251.16.95,0,0,24
1757465807.673414,QUIC,66,8.8.8.8,172.16.81.49,0,0,0
1757465807.68655,TCP,66,142.251.16.95,172.16.81.49,443,49196,16
1757465807.697168,TCP,66,104.18.39.21,172.16.81.49,443,49174,16
1757465807.712645,TLS,386,104.18.32.47,172.16.81.49,0,0,24
1757465807.712647,TLS,117,104.18.32.47,172.16.81.49,0,0,24
1757465807.712647,TLS,97,104.18.32.47,172.16.81.49,0,0,24
1757465807.712745,TCP,66,172.16.81.49,104.18.32.47,49380,443,16
1757465807.801462,TCP,97,104.18.32.47,172.16.81.49,443,49380,24
1757465807.801463,TLS,136,104.18.39.21,172.16.81.49,0,0,24
1757465807.80156,TCP,78,172.16.81.49,104.18.32.47,49380,443,16
1757465807.801605,TCP,66,172.16.81.49,104.18.39.21,49174,443,16
1757465807.809155,TCP,101,172.16.81.49,140.82.113.5,49382,443,24
1757465807.839492,ARP,60,0.0.0.0,0.0.0.0,0,0,0
1757465807.864291,TCP,66,140.82.113.5,172.16.81.49,443,49382,16
1757465808.205046,TLS,1454,172.16.81.49,104.18.32.47,0,0,16
1757465808.205049,TCP,1454,172.16.81.49,104.18.32.47,49380,443,16
1757465808.205049,TCP,1454,172.16.81.49,104.18.32.47,49380,443,16
1757465808.205051,TCP,1454,172.16.81.49,104.18.32.47,49380,443,16
1757465808.205094,TLS,1119,172.16.81.49,104.18.32.47,0,0,24
1757465808.206343,TLS,1454,172.16.81.49,104.18.32.47,0,0,16
1757465808.206345,TCP,1454,172.16.81.49,104.18.32.47,49380,443,16
1757465808.206345,TCP,1454,172.16.81.49,104.18.32.47,49380,443,16
